id,tenant_id,user_id,entity_type,entity_id,action,details,created_at,case_id,document_id,ip_address,user_agent,metadata_json
2cdbb241-ed58-4c0d-a6da-c40d1ea6d82c,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,d8c89ca2-94c2-4897-bf94-4cd91c9ce285,acknowledgment_session_started,,2026-03-15 09:23:07.408+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,d8c89ca2-94c2-4897-bf94-4cd91c9ce285,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
3776413b-ef0b-4ff1-9bb5-4288645aadd3,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,d8c89ca2-94c2-4897-bf94-4cd91c9ce285,acknowledgment_verified,,2026-03-15 09:23:16.594+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,d8c89ca2-94c2-4897-bf94-4cd91c9ce285,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""d8c89ca2-94c2-4897-bf94-4cd91c9ce285"", ""document_type"": ""discharge_refusal_form""}"
75f9d0da-cb64-4c71-a1a1-1ea459fe0287,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,45724167-a37e-4736-8e53-256bb1229636,acknowledgment_session_started,,2026-03-17 06:39:37.057+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,45724167-a37e-4736-8e53-256bb1229636,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
034a84b7-2daf-4d64-9dac-ea3f37895287,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,ae9b0a60-7410-4aff-94c4-a727dcf454a2,acknowledgment_session_started,,2026-03-17 06:39:39.885+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,ae9b0a60-7410-4aff-94c4-a727dcf454a2,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
f2b249ec-5ebe-4465-979f-e4ce5c25b25f,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,c012c596-657c-41dc-ab7a-468f45c64200,acknowledgment_session_started,,2026-03-17 12:06:19.053+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,c012c596-657c-41dc-ab7a-468f45c64200,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
5eba1409-ef01-48ef-8783-ac73a6731e8c,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,a9b44426-6895-4255-a088-12498221f16c,acknowledgment_session_started,,2026-03-17 12:06:34.237+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,a9b44426-6895-4255-a088-12498221f16c,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
c3bcf131-1f55-4c5e-a6d4-3d9b09a5bd6a,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,eb11c0e6-3f49-4c8a-8507-5e78289e948f,acknowledgment_session_started,,2026-03-17 12:23:31.607+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,eb11c0e6-3f49-4c8a-8507-5e78289e948f,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
ff72c56b-c1da-4338-94af-2afdb27b4598,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,eb11c0e6-3f49-4c8a-8507-5e78289e948f,acknowledgment_verified,,2026-03-17 12:23:34.036+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,eb11c0e6-3f49-4c8a-8507-5e78289e948f,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""eb11c0e6-3f49-4c8a-8507-5e78289e948f"", ""document_type"": ""home_healthcare_agreement""}"
9de11897-4a98-42bd-8b02-54e2cdea836f,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,b36b5664-b586-407d-bc8f-236b0556b253,acknowledgment_session_started,,2026-03-17 12:24:31.123+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,b36b5664-b586-407d-bc8f-236b0556b253,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
220aa963-e841-453b-823b-09b073f9b2ed,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,b36b5664-b586-407d-bc8f-236b0556b253,acknowledgment_verified,,2026-03-17 12:24:34.87+00,a7def7fb-ac96-4c91-8727-88bf8e1627c9,b36b5664-b586-407d-bc8f-236b0556b253,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""b36b5664-b586-407d-bc8f-236b0556b253"", ""document_type"": ""discharge_refusal_form""}"
c41537c5-fb1a-4045-8e7c-d9be2da53214,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,42958bbc-485c-4535-abc7-48220f6c5ebf,case_created,Case created,2026-03-17 19:40:57.804+00,42958bbc-485c-4535-abc7-48220f6c5ebf,,46.251.146.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""OPEN"", ""caseType"": ""DISCHARGE_REFUSAL""}"
979636be-5f75-4003-a021-be54dd5815b2,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,8352d94c-baa8-43bd-bb85-0b3a76e1d193,acknowledgment_session_started,,2026-03-17 19:44:48.849+00,42958bbc-485c-4535-abc7-48220f6c5ebf,8352d94c-baa8-43bd-bb85-0b3a76e1d193,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
4ac3c2d9-9dc8-479b-a2cc-752091185ef6,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,8352d94c-baa8-43bd-bb85-0b3a76e1d193,acknowledgment_verified,,2026-03-17 19:44:56.824+00,42958bbc-485c-4535-abc7-48220f6c5ebf,8352d94c-baa8-43bd-bb85-0b3a76e1d193,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""8352d94c-baa8-43bd-bb85-0b3a76e1d193"", ""document_type"": ""home_healthcare_agreement""}"
b900e60c-fee5-4c81-9905-233581e83cb2,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,93ed0b69-ecd7-49c5-8da5-398a81be9550,acknowledgment_session_started,,2026-03-17 19:46:04.162+00,42958bbc-485c-4535-abc7-48220f6c5ebf,93ed0b69-ecd7-49c5-8da5-398a81be9550,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
81da186c-1585-4346-b447-8aca26c4f964,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,386d8cd7-67a0-46b0-a432-5ba020427ca3,acknowledgment_session_started,,2026-03-17 20:42:12.211+00,42958bbc-485c-4535-abc7-48220f6c5ebf,386d8cd7-67a0-46b0-a432-5ba020427ca3,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
a1a3e63a-d46f-441f-9ead-42b147590670,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,386d8cd7-67a0-46b0-a432-5ba020427ca3,acknowledgment_verified,,2026-03-17 20:42:14.853+00,42958bbc-485c-4535-abc7-48220f6c5ebf,386d8cd7-67a0-46b0-a432-5ba020427ca3,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""386d8cd7-67a0-46b0-a432-5ba020427ca3"", ""document_type"": ""discharge_refusal_form""}"
b829c8df-d829-45d0-8c31-c11578b5fe9c,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,42958bbc-485c-4535-abc7-48220f6c5ebf,mark_patient_counseled,Workflow action completed: mark_patient_counseled,2026-03-17 22:03:02.611+00,42958bbc-485c-4535-abc7-48220f6c5ebf,,46.251.146.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""active"", ""current_stage"": ""support_and_intervention"", ""generated_document_id"": null}"
37636c5a-844d-462a-b32b-26878abf62dc,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,42958bbc-485c-4535-abc7-48220f6c5ebf,refer_social_services,Workflow action completed: refer_social_services,2026-03-17 22:04:16.94+00,42958bbc-485c-4535-abc7-48220f6c5ebf,,46.251.146.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""active"", ""current_stage"": ""refusal_form"", ""generated_document_id"": null}"
1a12fd2a-92dd-4581-98bf-c159db32d4b8,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,8ad05f41-c570-40c0-9dde-628b0fd828b5,acknowledgment_session_started,,2026-03-17 22:04:55.761+00,42958bbc-485c-4535-abc7-48220f6c5ebf,8ad05f41-c570-40c0-9dde-628b0fd828b5,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
5175a94a-aa58-4d7a-8a84-43d24329e12a,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,8ad05f41-c570-40c0-9dde-628b0fd828b5,acknowledgment_verified,,2026-03-17 22:05:04.783+00,42958bbc-485c-4535-abc7-48220f6c5ebf,8ad05f41-c570-40c0-9dde-628b0fd828b5,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""8ad05f41-c570-40c0-9dde-628b0fd828b5"", ""document_type"": ""discharge_refusal_form""}"
5a373678-9f89-482f-be61-c08a8e89a0dc,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,6c7176aa-38f0-4792-8866-5ec82e21fc47,acknowledgment_session_started,,2026-03-17 22:07:05.256+00,42958bbc-485c-4535-abc7-48220f6c5ebf,6c7176aa-38f0-4792-8866-5ec82e21fc47,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
d98db3be-7d14-4cae-b6e9-964633a6d044,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,6c7176aa-38f0-4792-8866-5ec82e21fc47,acknowledgment_verified,,2026-03-17 22:07:07.488+00,42958bbc-485c-4535-abc7-48220f6c5ebf,6c7176aa-38f0-4792-8866-5ec82e21fc47,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""6c7176aa-38f0-4792-8866-5ec82e21fc47"", ""document_type"": ""discharge_refusal_form""}"
08b6849b-fd9f-41c6-8ccd-dfd99629cf15,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,6c7176aa-38f0-4792-8866-5ec82e21fc47,acknowledgment_verified,,2026-03-17 22:07:08.038+00,42958bbc-485c-4535-abc7-48220f6c5ebf,6c7176aa-38f0-4792-8866-5ec82e21fc47,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""6c7176aa-38f0-4792-8866-5ec82e21fc47"", ""document_type"": ""discharge_refusal_form""}"
c26df8cb-d9ac-4e0b-8ef0-e73869dac454,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,6c7176aa-38f0-4792-8866-5ec82e21fc47,acknowledgment_verified,,2026-03-17 22:07:14.47+00,42958bbc-485c-4535-abc7-48220f6c5ebf,6c7176aa-38f0-4792-8866-5ec82e21fc47,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""6c7176aa-38f0-4792-8866-5ec82e21fc47"", ""document_type"": ""discharge_refusal_form""}"
48bc6cb0-0c9d-4d9f-873e-6ee1425ee397,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,6c7176aa-38f0-4792-8866-5ec82e21fc47,acknowledgment_verified,,2026-03-17 22:07:15.563+00,42958bbc-485c-4535-abc7-48220f6c5ebf,6c7176aa-38f0-4792-8866-5ec82e21fc47,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""6c7176aa-38f0-4792-8866-5ec82e21fc47"", ""document_type"": ""discharge_refusal_form""}"
0a5e8014-6c4c-47e5-a931-5e4c64e43a23,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,51b5bbe3-2d82-41cd-ba79-07b9d46c58a8,acknowledgment_session_started,,2026-03-17 22:07:28.544+00,42958bbc-485c-4535-abc7-48220f6c5ebf,51b5bbe3-2d82-41cd-ba79-07b9d46c58a8,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""financial_responsibility_notice""}"
e826653d-6a9f-4b8c-aa85-63a33471763c,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,df4bb6c2-11ef-4ab7-8f57-e425d8787344,acknowledgment_session_started,,2026-03-17 22:07:33.702+00,42958bbc-485c-4535-abc7-48220f6c5ebf,df4bb6c2-11ef-4ab7-8f57-e425d8787344,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""financial_responsibility_notice""}"
a3126bda-974d-461f-8b0b-e4677892d0fa,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,df4bb6c2-11ef-4ab7-8f57-e425d8787344,acknowledgment_verified,,2026-03-17 22:07:35.971+00,42958bbc-485c-4535-abc7-48220f6c5ebf,df4bb6c2-11ef-4ab7-8f57-e425d8787344,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""df4bb6c2-11ef-4ab7-8f57-e425d8787344"", ""document_type"": ""financial_responsibility_notice""}"
6c7c46d4-1917-41bc-bb6c-21d5b6de5f7c,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,7d92c247-e784-48eb-b452-7ff05e28abbb,acknowledgment_session_started,,2026-03-17 22:09:23.594+00,42958bbc-485c-4535-abc7-48220f6c5ebf,7d92c247-e784-48eb-b452-7ff05e28abbb,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""home_healthcare_agreement""}"
70e76d6b-caa8-4ed6-80e7-7baf79aae8a4,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,7d92c247-e784-48eb-b452-7ff05e28abbb,acknowledgment_verified,,2026-03-17 22:09:26.763+00,42958bbc-485c-4535-abc7-48220f6c5ebf,7d92c247-e784-48eb-b452-7ff05e28abbb,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""7d92c247-e784-48eb-b452-7ff05e28abbb"", ""document_type"": ""home_healthcare_agreement""}"
3970c9ee-a177-4e52-a51f-c04ac034390e,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,5c8ec4ba-a48a-498e-a067-606cbb8450b3,acknowledgment_session_started,,2026-03-17 22:10:16.1+00,42958bbc-485c-4535-abc7-48220f6c5ebf,5c8ec4ba-a48a-498e-a067-606cbb8450b3,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
78b4c546-9ebd-4d7b-a4df-34f710cd3c5e,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,5c8ec4ba-a48a-498e-a067-606cbb8450b3,acknowledgment_verified,,2026-03-17 22:10:22.19+00,42958bbc-485c-4535-abc7-48220f6c5ebf,5c8ec4ba-a48a-498e-a067-606cbb8450b3,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""5c8ec4ba-a48a-498e-a067-606cbb8450b3"", ""document_type"": ""discharge_refusal_form""}"
9d76bf29-56d4-454e-822f-e3cf998128b1,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,5c8ec4ba-a48a-498e-a067-606cbb8450b3,acknowledgment_verified,,2026-03-17 22:10:29.909+00,42958bbc-485c-4535-abc7-48220f6c5ebf,5c8ec4ba-a48a-498e-a067-606cbb8450b3,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""5c8ec4ba-a48a-498e-a067-606cbb8450b3"", ""document_type"": ""discharge_refusal_form""}"
53b537a9-08af-4920-a8c5-8d380ff3a730,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,f06c464c-9900-4251-a324-3e82b9a1c9d2,acknowledgment_session_started,,2026-03-17 22:10:51.632+00,42958bbc-485c-4535-abc7-48220f6c5ebf,f06c464c-9900-4251-a324-3e82b9a1c9d2,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""financial_responsibility_notice""}"
a225d9bb-69ec-46ca-b559-eec46781136b,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,f06c464c-9900-4251-a324-3e82b9a1c9d2,acknowledgment_verified,,2026-03-17 22:10:53.187+00,42958bbc-485c-4535-abc7-48220f6c5ebf,f06c464c-9900-4251-a324-3e82b9a1c9d2,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""f06c464c-9900-4251-a324-3e82b9a1c9d2"", ""document_type"": ""financial_responsibility_notice""}"
f1713eaa-0313-43fc-a44e-366606770801,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,42958bbc-485c-4535-abc7-48220f6c5ebf,workflow_email_notification_sent,Workflow email notification sent via microsoft_graph_direct,2026-03-17 22:41:28.924+00,42958bbc-485c-4535-abc7-48220f6c5ebf,,::ffff:127.0.0.1,node,"{""provider"": ""microsoft_graph_direct"", ""recipients"": [""admin@wathiqcare.online""], ""template_name"": ""discharge_refusal_follow_up""}"
a78a0a11-1c09-46bd-b85f-55b95a81933b,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,ee568e80-c721-411f-9b9b-fbf0a5068e9b,acknowledgment_session_started,,2026-03-18 00:51:41.491+00,42958bbc-485c-4535-abc7-48220f6c5ebf,ee568e80-c721-411f-9b9b-fbf0a5068e9b,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
3b10fea4-0a00-4913-9d83-d0edcf023e18,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,ee568e80-c721-411f-9b9b-fbf0a5068e9b,acknowledgment_verified,,2026-03-18 00:51:44.714+00,42958bbc-485c-4535-abc7-48220f6c5ebf,ee568e80-c721-411f-9b9b-fbf0a5068e9b,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""ee568e80-c721-411f-9b9b-fbf0a5068e9b"", ""document_type"": ""discharge_refusal_form""}"
1abcb0c1-a74c-4eec-a8ba-2b8cdcaf7803,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,5adb8d36-5f52-490d-8382-75b7df01733f,acknowledgment_session_started,,2026-03-18 00:52:08.546+00,42958bbc-485c-4535-abc7-48220f6c5ebf,5adb8d36-5f52-490d-8382-75b7df01733f,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""financial_responsibility_notice""}"
37907ac3-ca98-456e-a58f-e120a2a7e0a8,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,5adb8d36-5f52-490d-8382-75b7df01733f,acknowledgment_verified,,2026-03-18 00:52:13.615+00,42958bbc-485c-4535-abc7-48220f6c5ebf,5adb8d36-5f52-490d-8382-75b7df01733f,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""5adb8d36-5f52-490d-8382-75b7df01733f"", ""document_type"": ""financial_responsibility_notice""}"
5995c77c-c4ac-48e1-bb74-3a26fdeedee0,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,bbbfd0db-c46e-467c-af5c-930684034aad,acknowledgment_session_started,,2026-03-18 03:02:08.301+00,42958bbc-485c-4535-abc7-48220f6c5ebf,bbbfd0db-c46e-467c-af5c-930684034aad,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
774bf6d8-de63-4f45-b29e-9be073585ce3,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,85b6044c-ea5f-416d-b497-84d88bc70c99,acknowledgment_session_started,,2026-03-18 03:02:15.397+00,42958bbc-485c-4535-abc7-48220f6c5ebf,85b6044c-ea5f-416d-b497-84d88bc70c99,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
2df980bd-385d-449b-a9ff-980674cb2878,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,85b6044c-ea5f-416d-b497-84d88bc70c99,acknowledgment_verified,,2026-03-18 03:02:49.385+00,42958bbc-485c-4535-abc7-48220f6c5ebf,85b6044c-ea5f-416d-b497-84d88bc70c99,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""85b6044c-ea5f-416d-b497-84d88bc70c99"", ""document_type"": ""discharge_refusal_form""}"
d8db9e03-932e-4600-a40e-21e20ae091fb,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,42958bbc-485c-4535-abc7-48220f6c5ebf,record_discharge_decision,Workflow action completed: record_discharge_decision,2026-03-18 03:03:30.399+00,42958bbc-485c-4535-abc7-48220f6c5ebf,,176.19.223.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""active"", ""current_stage"": ""medical_discharge_decision"", ""generated_document_id"": null}"
69b5fd0d-cade-4322-96d4-340a70802d4b,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,4438c5eb-1282-4ec0-b7f8-1f78b139c5f2,acknowledgment_session_started,,2026-03-18 03:06:43.272+00,42958bbc-485c-4535-abc7-48220f6c5ebf,4438c5eb-1282-4ec0-b7f8-1f78b139c5f2,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""informed_consent""}"
de38d698-7332-427e-8930-9d83b5f796a7,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,4438c5eb-1282-4ec0-b7f8-1f78b139c5f2,acknowledgment_verified,,2026-03-18 03:06:49.429+00,42958bbc-485c-4535-abc7-48220f6c5ebf,4438c5eb-1282-4ec0-b7f8-1f78b139c5f2,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""4438c5eb-1282-4ec0-b7f8-1f78b139c5f2"", ""document_type"": ""informed_consent""}"
0db7cb80-7045-4fa7-9319-92e81f9e8f2b,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,d7448d0d-400a-4d82-ba8f-fdac6d8c5782,acknowledgment_session_started,,2026-03-18 09:58:11.313+00,42958bbc-485c-4535-abc7-48220f6c5ebf,d7448d0d-400a-4d82-ba8f-fdac6d8c5782,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
82e43686-3745-49b3-9744-ce24bb5ad531,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,d7448d0d-400a-4d82-ba8f-fdac6d8c5782,acknowledgment_verified,,2026-03-18 09:58:13.505+00,42958bbc-485c-4535-abc7-48220f6c5ebf,d7448d0d-400a-4d82-ba8f-fdac6d8c5782,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""d7448d0d-400a-4d82-ba8f-fdac6d8c5782"", ""document_type"": ""discharge_refusal_form""}"
7f58e1ce-eb8a-4905-9528-6d23e0dc8957,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,3db4571d-0f4a-4ac6-ac83-b7ebba609406,case_created,Case created,2026-03-18 15:51:42.145+00,3db4571d-0f4a-4ac6-ac83-b7ebba609406,,46.251.146.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""OPEN"", ""caseType"": ""DISCHARGE_REFUSAL""}"
68627538-29c3-4716-90af-0dbbc6c81bb9,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,639bc29d-fe25-4a4c-98f1-62367df7dbd6,acknowledgment_session_started,,2026-03-18 18:27:07.233+00,3db4571d-0f4a-4ac6-ac83-b7ebba609406,639bc29d-fe25-4a4c-98f1-62367df7dbd6,,,"{""method"": ""TABLET_SIGNATURE"", ""document_type"": ""discharge_refusal_form""}"
ff6a2112-1985-4bbd-8348-756ba1dd0b28,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,document,639bc29d-fe25-4a4c-98f1-62367df7dbd6,acknowledgment_verified,,2026-03-18 18:27:11.163+00,3db4571d-0f4a-4ac6-ac83-b7ebba609406,639bc29d-fe25-4a4c-98f1-62367df7dbd6,,,"{""method"": ""TABLET_SIGNATURE"", ""session_id"": ""639bc29d-fe25-4a4c-98f1-62367df7dbd6"", ""document_type"": ""discharge_refusal_form""}"
1cb5f20c-8662-4166-819e-26e9f2093d23,0aa6bb34-4f25-45b8-a9f0-34b4f9e7b2e1,70264cc8-1086-45fb-bffe-7f5b383d3404,case,3db4571d-0f4a-4ac6-ac83-b7ebba609406,case_updated,Case updated,2026-03-18 18:27:51.205+00,3db4571d-0f4a-4ac6-ac83-b7ebba609406,,46.251.146.177,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0","{""status"": ""OPEN""}"
